4,Xbox One
10,Android
18,Xbox 360
19,Xbox 360
20,iOS
28,Apple II
29,Apple II
49,Sega Mega Drive/Genesis
60,Sega CD
64,iOS
65,iOS
71,Mac
72,Mac
77,Mac
79,Xbox One
83,Mac
90,3DO Interactive Multiplayer
96,Game Boy Advance
97,Nintendo GameCube
98,Mac
99,Xbox
100,Xbox 360
101,Xbox 360
105,iOS
106,FM Towns
111,Xbox One
112,iOS
116,iOS
118,iOS
120,PlayStation 4
127,iOS
130,Sega Saturn
131,Sega Saturn
134,PlayStation 4
135,PlayStation 4
137,Xbox 360
138,PlayStation Portable
152,PlayStation 4
153,Nintendo Switch
154,Dreamcast
176,MSX
184,Amiga
185,Amstrad CPC
186,FM Towns
189,Xbox 360
190,Mac
191,Amiga
192,Amiga
195,ZX Spectrum
200,Amiga
209,Xbox 360
210,Xbox 360
212,Mac
223,Mac
224,Nintendo DS
225,Nintendo GameCube
233,Xbox 360
236,Nintendo DS
243,Game Boy Advance
247,Mac
248,Sega Mega Drive/Genesis
250,Mac
251,Super Nintendo Entertainment System (SNES)
260,Mac
272,Dreamcast
280,Xbox One
281,Mac
283,Super Nintendo Entertainment System (SNES)
284,Mac
286,Xbox 360
295,PlayStation Portable
312,Game Boy Advance
323,Android
330,Mac
333,Mac
338,Mac
342,PC DOS
355,Mac
358,Family Computer Disk System
374,MSX2
376,Xbox 360
385,Family Computer
393,iOS
397,Windows Phone
399,Android
427,PlayStation 4
452,Game Boy Advance
454,Super Famicom
459,Android
460,iOS
475,Xbox 360
496,PlayStation 4
498,Xbox One
503,Xbox 360
527,Mac
533,Xbox One
538,Mac
540,Mac
542,Mac
545,Mac
546,Legacy Mobile Device
554,Mac
559,Nintendo DS
561,Mac
562,iOS
566,Xbox 360
568,Xbox 360
570,Xbox One
573,Xbox 360
576,Nintendo Switch
583,Nintendo GameCube
586,Amiga
612,Amiga
614,Mac
619,Mac
621,N-Gage
623,Mac
625,Xbox 360
626,Mac
647,Mac
651,PC-8801
673,PC DOS
675,iOS
680,Mac
696,Nintendo DS
700,Nintendo DS
703,Nintendo GameCube
705,Sega Mega Drive/Genesis
730,Android
732,Xbox 360
733,Android
744,Apple II
776,Nintendo GameCube
777,Nintendo GameCube
778,Nintendo DS
781,iOS
796,PlayStation Portable
808,Nintendo GameCube
809,Sega Mega Drive/Genesis
812,Arcade
817,Sega Saturn
818,Sega Saturn
836,Nintendo GameCube
837,Nintendo GameCube
847,Xbox One
852,Atari ST/STE
854,Xbox One
868,Mac
880,Xbox
884,iOS
885,Wii U
890,Xbox 360
891,Mac
892,Atari ST/STE
893,Apple II
902,Amiga
903,Nintendo GameCube
904,Nintendo GameCube
905,Game Boy Advance
906,Nintendo DS
907,PlayStation Portable
908,Nintendo GameCube
910,Nintendo GameCube
911,Nintendo 3DS
912,Sega Saturn
913,Mac
914,Mac
915,Mac
924,Amiga
934,Mac
942,Android
948,Dreamcast
949,Xbox 360
956,iOS
966,Dreamcast
974,Xbox 360
981,Mac
982,Mac
983,iOS
984,Wii U
999,PlayStation Portable
1000,Game Boy Advance
1001,Nintendo Switch
1002,Ouya
1011,Mac
1015,Nintendo GameCube
