1,Adventure
3,Adventure
7,Turn-based strategy (TBS)
8,Turn-based strategy (TBS)
9,Turn-based strategy (TBS)
17,Turn-based strategy (TBS)
20,Adventure
21,Adventure
24,Tactical
25,Tactical
26,Turn-based strategy (TBS)
27,Strategy
30,Adventure
32,Adventure
34,Role-playing (RPG)
39,Racing
40,Adventure
44,Hack and slash/Beat 'em up
45,Hack and slash/Beat 'em up
46,Hack and slash/Beat 'em up
60,Adventure
61,Adventure
62,Adventure
63,Adventure
64,Adventure
65,Adventure
66,Adventure
70,Strategy
71,Puzzle
72,Puzzle
74,Simulator
75,Adventure
83,Adventure
84,Adventure
85,Hack and slash/Beat 'em up
100,Sport
107,Tactical
111,Indie
117,Adventure
118,Adventure
120,Adventure
136,Adventure
137,Adventure
138,Adventure
139,Strategy
140,Strategy
145,Adventure
148,Adventure
180,Adventure
181,Adventure
184,Adventure
191,Simulator
195,Indie
206,Adventure
209,Strategy
212,Strategy
218,Adventure
223,Strategy
224,Strategy
225,Strategy
226,Strategy
231,Adventure
232,Puzzle
234,Adventure
235,Strategy
236,Strategy
238,Adventure
244,Tactical
248,Strategy
255,Turn-based strategy (TBS)
260,Strategy
264,Sport
276,Strategy
278,Role-playing (RPG)
279,Adventure
283,Strategy
287,Simulator
288,Strategy
289,Strategy
291,Strategy
293,Turn-based strategy (TBS)
294,Tactical
299,Strategy
300,Strategy
303,Strategy
305,Strategy
308,Strategy
309,Tactical
310,Turn-based strategy (TBS)
311,Strategy
313,Strategy
316,Tactical
317,Strategy
319,Tactical
323,Adventure
337,Adventure
341,Role-playing (RPG)
352,Strategy
362,Turn-based strategy (TBS)
363,Turn-based strategy (TBS)
364,Turn-based strategy (TBS)
365,Turn-based strategy (TBS)
366,Turn-based strategy (TBS)
367,Turn-based strategy (TBS)
368,Turn-based strategy (TBS)
369,Turn-based strategy (TBS)
370,Turn-based strategy (TBS)
371,Turn-based strategy (TBS)
372,Turn-based strategy (TBS)
373,Turn-based strategy (TBS)
378,Hack and slash/Beat 'em up
379,Adventure
380,Adventure
386,Adventure
391,Hack and slash/Beat 'em up
392,Adventure
394,Strategy
412,Strategy
414,Turn-based strategy (TBS)
421,Adventure
427,Adventure
428,Turn-based strategy (TBS)
431,Adventure
432,Strategy
434,Adventure
436,Turn-based strategy (TBS)
437,Turn-based strategy (TBS)
438,Strategy
440,Strategy
441,Turn-based strategy (TBS)
442,Turn-based strategy (TBS)
443,Turn-based strategy (TBS)
444,Turn-based strategy (TBS)
445,Turn-based strategy (TBS)
446,Turn-based strategy (TBS)
447,Tactical
448,Strategy
449,Strategy
450,Strategy
451,Simulator
454,Strategy
459,Adventure
460,Adventure
475,Adventure
479,Adventure
504,Adventure
505,Adventure
512,Adventure
513,Adventure
515,Adventure
523,Puzzle
530,Adventure
531,Arcade
534,Role-playing (RPG)
541,Arcade
549,Adventure
551,Adventure
557,Adventure
558,Adventure
563,Adventure
565,Adventure
568,Adventure
570,Adventure
572,Strategy
575,Adventure
576,Adventure
589,Turn-based strategy (TBS)
590,Turn-based strategy (TBS)
591,Turn-based strategy (TBS)
596,Strategy
601,Simulator
604,Adventure
612,Indie
613,Simulator
616,Adventure
617,Tactical
619,Strategy
633,Turn-based strategy (TBS)
635,Turn-based strategy (TBS)
636,Adventure
640,Strategy
641,Sport
642,Sport
653,Strategy
661,Tactical
662,Strategy
666,Tactical
681,Strategy
682,Strategy
716,Strategy
717,Strategy
718,Simulator
719,Tactical
720,Tactical
721,Tactical
727,Sport
728,Sport
730,Simulator
731,Adventure
732,Adventure
733,Adventure
735,Adventure
736,Sport
737,Sport
738,Sport
739,Adventure
744,Adventure
749,Adventure
750,Strategy
751,Strategy
769,Puzzle
775,Turn-based strategy (TBS)
781,Strategy
783,Tactical
784,Tactical
786,Tactical
791,Strategy
797,Adventure
803,Sport
804,Sport
807,Sport
813,Sport
825,Adventure
826,Adventure
832,Strategy
837,Adventure
838,Pinball
839,Sport
841,Sport
842,Sport
844,Adventure
852,Adventure
863,Turn-based strategy (TBS)
865,Turn-based strategy (TBS)
866,Turn-based strategy (TBS)
868,Simulator
869,Strategy
872,Tactical
873,Adventure
885,Indie
890,Adventure
892,Adventure
893,Adventure
898,Strategy
899,Strategy
908,Tactical
912,Puzzle
921,Indie
922,Sport
933,Indie
942,Strategy
944,Strategy
945,Strategy
946,Strategy
947,Strategy
948,Strategy
964,Strategy
965,Strategy
968,Adventure
972,Adventure
973,Adventure
979,Adventure
980,Adventure
998,Adventure
999,Adventure
1000,Adventure
1001,Strategy
1003,Racing
1004,Hack and slash/Beat 'em up
1008,Strategy
1013,Strategy
