4,Xbox 360
5,Mac
6,Mac
9,Amiga
10,Xbox 360
13,Mac
15,Xbox 360
16,Xbox 360
18,PlayStation 3
19,PlayStation 3
20,Xbox 360
21,Xbox 360
24,PC DOS
25,PC DOS
28,Amiga
29,Amiga
30,Amiga
31,Mac
33,Mac
35,Mac
37,Xbox 360
38,Xbox 360
39,Xbox
40,Xbox 360
41,PlayStation 3
43,Xbox 360
44,Xbox 360
45,Xbox 360
46,Xbox 360
49,Amiga
59,Xbox 360
60,Amiga
61,Amiga
63,Mac
64,PlayStation 3
65,Xbox 360
66,Xbox 360
68,Mac
71,PlayStation 3
72,PlayStation 3
73,Xbox 360
74,Xbox 360
75,Xbox 360
76,Xbox 360
77,PlayStation 3
78,Xbox 360
79,Mac
83,PlayStation 2
85,Sega CD
86,Sega Mega Drive/Genesis
90,PC DOS
94,Game Boy Advance
95,Xbox
96,Xbox
97,Xbox
98,Xbox
99,PlayStation 2
100,PlayStation 2
101,PlayStation 2
102,Xbox 360
105,PlayStation 3
106,Amiga
109,Xbox 360
111,Mac
112,Xbox 360
113,Xbox 360
116,Mac
118,Xbox
119,Xbox 360
120,Xbox 360
121,Mac
122,Mac
124,Xbox 360
125,Mac
127,Xbox 360
128,Xbox 360
130,PC DOS
131,PC DOS
134,PlayStation 3
135,PlayStation 3
137,PC (Microsoft Windows)
138,PlayStation 3
141,Xbox
142,Xbox
148,PlayStation 4
149,Xbox
152,Mac
153,Mac
154,Mac
157,PC DOS
161,3DO Interactive Multiplayer
162,Mac
175,PC DOS
176,Amstrad CPC
180,Mac
184,PC DOS
185,Amiga
186,Amiga
187,Xbox
188,Game Boy Color
189,PlayStation 2
190,Xbox
191,PC DOS
192,Mac
193,Amiga
195,Amiga
200,Mac
202,PC DOS
203,Xbox
207,PC DOS
209,PlayStation 2
210,PlayStation 2
212,PlayStation 3
216,Mac
218,PlayStation 2
219,PC DOS
221,Mac
223,PlayStation 2
224,Xbox
225,PlayStation 2
231,PlayStation 2
232,Mac
233,PlayStation 3
236,Mac
237,Mac
238,Mac
241,Xbox
243,PlayStation
244,Xbox 360
247,PlayStation 3
248,Amiga
250,Xbox
251,Commodore C64/128
253,Mac
260,PlayStation 3
272,PlayStation 2
275,Xbox
276,Xbox 360
279,Mac
280,Xbox
281,PlayStation 2
283,Mac
284,Xbox 360
285,PlayStation
286,PC (Microsoft Windows)
294,Dreamcast
295,PlayStation 3
296,Xbox 360
297,Xbox
307,Mac
309,Mac
312,PC DOS
321,Mac
323,PC DOS
326,Mac
327,Mac
328,Mac
330,PlayStation
333,PC (Microsoft Windows)
337,Xbox 360
338,PlayStation 3
339,Xbox 360
342,PlayStation 3
343,Xbox 360
348,Xbox 360
352,Xbox 360
355,PlayStation 2
356,Xbox 360
358,Nintendo 3DS
359,Xbox One
360,Dreamcast
361,Xbox 360
362,Mac
363,Mac
364,Mac
374,PC DOS
375,PlayStation 3
376,PlayStation 3
377,Legacy Mobile Device
378,Xbox 360
382,PlayStation Portable
384,Xbox 360
385,iOS
386,PlayStation 4
389,Xbox 360
390,Game Boy Advance
393,Android
394,PlayStation Portable
396,WonderSwan
397,PlayStation Portable
399,Nintendo DS
403,Nintendo Switch
409,Xbox 360
411,Xbox 360
415,Wii U
419,Super Famicom
422,PlayStation
424,PlayStation 3
425,PlayStation 3
426,Wii U
427,Android
430,Xbox 360
432,Mac
433,Xbox 360
438,iOS
439,Nintendo GameCube
440,Mac
441,Mac
447,Mac
450,Xbox 360
