5,iOS
18,Xbox
19,Xbox
20,Mac
24,Amiga
35,Android
41,Mac
60,Atari ST/STE
65,Mac
66,iOS
71,Xbox 360
72,Xbox 360
75,Wii U
76,Mac
86,Acorn Archimedes
116,Android
118,Mac
127,Mac
130,Mac
142,PlayStation Portable
184,Mac
191,Mac
192,Commodore C64/128
202,Mac
207,Mac
231,Mac
233,Xbox
247,Xbox 360
272,Mac
285,Mac
295,PC DOS
312,Mac
339,Mac
375,PlayStation Portable
376,Xbox
394,iOS
426,Super Famicom
427,iOS
460,Amiga
500,Ouya
501,OnLive Game System
533,PlayStation 4
538,Xbox 360
647,PC DOS
653,Mac
730,Mac
732,Xbox
733,Mac
796,Nintendo GameCube
797,Mac
815,Game Boy Advance
817,Sega Mega Drive/Genesis
824,Xbox 360
832,iOS
902,Mac
911,Nintendo GameCube
913,Xbox
934,PC DOS
974,PlayStation 3
1020,PlayStation 4
1026,Super Famicom
1068,Wii U
1070,Super Famicom
1090,Super Famicom
1092,Nintendo 3DS
1103,Wii U
1128,Sega Saturn
1204,Nintendo GameCube
1217,Xbox One
1272,Mac
1341,Nintendo GameCube
1352,PlayStation 4
1357,Super Famicom
1428,Game Boy Advance
1433,Family Computer
1436,Nintendo Switch
1454,PlayStation Portable
1498,WonderSwan Color
1715,Nintendo 3DS
1741,Nintendo 3DS
1802,PlayStation 3
1814,Nintendo 3DS
1816,iOS
1871,Xbox 360
1942,Nintendo Switch
1968,PlayStation 4
1985,PlayStation 4
2025,PlayStation 4
2054,PlayStation Portable
2200,Atari ST/STE
2201,Amiga
2295,Amiga
2692,Xbox 360
2853,Xbox 360
2878,Commodore C64/128
2951,Nintendo Entertainment System (NES)
3029,PlayStation Vita
3088,Mac
3102,Wii U
3141,Amiga
3216,iOS
3380,PlayStation Vita
3448,TurboGrafx-16/PC Engine
3637,Dreamcast
3641,Game Boy
3719,Super Famicom
3730,iOS
3783,Game Boy Advance
3794,Nintendo GameCube
3798,Super Famicom
3953,Dreamcast
4034,Xbox 360
4042,PlayStation Portable
4043,Nintendo GameCube
4345,Game Boy
4348,Amiga
4438,Xbox 360
4716,Xbox 360
4754,Xbox 360
4985,Xbox 360
4986,Xbox 360
5056,PlayStation 3
5065,Xbox 360
5079,Xbox 360
5099,Xbox 360
5114,Nintendo DS
5223,Xbox 360
5258,Xbox 360
5418,Super Famicom
5423,Super Nintendo Entertainment System (SNES)
5508,Android
5514,iOS
5550,PlayStation Portable
5613,Android
5626,Wii U
5850,Mac
5951,Xbox 360
5953,PlayStation Portable
5954,Xbox 360
6291,Arcade
6294,Game Boy Advance
6405,PlayStation 3
6555,Nintendo Switch
6701,iOS
6707,Mac
6741,PlayStation Vita
6865,PlayStation Portable
7016,PlayStation Portable
7111,PlayStation Portable
7158,iOS
7178,Xbox 360
7179,Xbox 360
7194,Android
7342,PlayStation 4
7351,Nintendo Switch
7386,Android
7406,iOS
7444,Mac
7543,Android
7603,Nintendo Switch
7634,Wii U
7635,iOS
7789,Nintendo 3DS
7936,PlayStation 4
8195,Sega Master System
8197,Amiga
8211,PlayStation 4
