18,Android
191,Turbografx-16/PC Engine CD
192,Atari ST/STE
233,Android
312,Nintendo Switch
427,Nintendo Switch
538,Xbox One
730,PlayStation 4
732,Android
733,PlayStation 4
902,Atari ST/STE
911,Legacy Mobile Device
913,Dreamcast
1020,Xbox Series X|S
1092,New Nintendo 3DS
1128,iOS
1272,Amstrad CPC
1715,Family Computer Disk System
1741,Super Famicom
1802,Android
1814,Legacy Mobile Device
1871,iOS
2201,ZX Spectrum
2878,MSX
2951,MSX
3141,ZX Spectrum
3798,FM Towns
3953,Arcade
4034,Legacy Mobile Device
4348,Android
4438,Wii U
4754,Xbox One
5423,Sega CD
5508,Xbox One
5613,Xbox One
6405,Sega Game Gear
6701,Nintendo Switch
6707,PlayStation 4
6741,Nintendo Switch
7194,PlayStation Vita
7386,Xbox One
7444,PlayStation Vita
7789,PlayStation Vita
8197,ZX Spectrum
8247,Arcade
8288,Nintendo Switch
8307,Atari ST/STE
9112,PlayStation 4
9607,PlayStation Vita
9700,Android
10235,Atari ST/STE
11885,Atari ST/STE
12517,Nintendo Switch
12765,Sega Master System
13226,Xbox One
15167,PlayStation Vita
15464,Xbox One
15465,Nintendo Switch
16840,PlayStation 4
17000,PlayStation 4
17573,PlayStation 4
19728,Nintendo Switch
20545,Nintendo Switch
23048,Atari 8-bit
23501,Nintendo Switch
23910,PlayStation Vita
26226,Google Stadia
26848,PlayStation Vita
26940,Nintendo Switch
27241,PlayStation Vita
27930,Nintendo Switch
28160,Xbox One
29961,Xbox One
35282,PlayStation 5
40477,Xbox One
52496,Nintendo DS
83535,PlayStation VR
95069,PlayStation 4
113112,Xbox Series X|S
119304,Google Stadia
125021,Nintendo Switch
127036,Xbox One
135919,Xbox Series X|S
139446,Google Stadia
141540,Xbox Series X|S
